service_id,date,exception_type
"5487_613382","20241229","1"
"5487_613383","20241012","1"
"5487_613383","20241019","1"
"5487_613383","20241026","1"
"5487_613383","20241109","1"
"5487_613383","20241116","1"
"5487_613383","20241123","1"
"5487_613383","20241130","1"
"5487_613383","20241207","1"
"5487_613383","20241214","1"
"5487_613383","20241221","1"
"5487_613384","20241007","1"
"5487_613384","20241008","1"
"5487_613384","20241009","1"
"5487_613384","20241010","1"
"5487_613384","20241011","1"
"5487_613384","20241014","1"
"5487_613384","20241015","1"
"5487_613384","20241016","1"
"5487_613384","20241017","1"
"5487_613384","20241018","1"
"5487_613384","20241021","1"
"5487_613384","20241022","1"
"5487_613384","20241023","1"
"5487_613384","20241024","1"
"5487_613384","20241025","1"
"5487_613384","20241028","1"
"5487_613384","20241029","1"
"5487_613384","20241030","1"
"5487_613384","20241031","1"
"5487_613384","20241104","1"
"5487_613384","20241105","1"
"5487_613384","20241106","1"
"5487_613384","20241107","1"
"5487_613384","20241108","1"
"5487_613384","20241111","1"
"5487_613384","20241112","1"
"5487_613384","20241113","1"
"5487_613384","20241114","1"
"5487_613384","20241115","1"
"5487_613384","20241118","1"
"5487_613384","20241119","1"
"5487_613384","20241120","1"
"5487_613384","20241121","1"
"5487_613384","20241122","1"
"5487_613384","20241125","1"
"5487_613384","20241126","1"
"5487_613384","20241127","1"
"5487_613384","20241128","1"
"5487_613384","20241129","1"
"5487_613384","20241202","1"
"5487_613384","20241203","1"
"5487_613384","20241204","1"
"5487_613384","20241205","1"
"5487_613384","20241206","1"
"5487_613384","20241209","1"
"5487_613384","20241210","1"
"5487_613384","20241211","1"
"5487_613384","20241212","1"
"5487_613384","20241213","1"
"5487_613384","20241216","1"
"5487_613384","20241217","1"
"5487_613384","20241218","1"
"5487_613384","20241219","1"
"5487_613384","20241220","1"
"5487_613385","20241013","1"
"5487_613385","20241020","1"
"5487_613385","20241027","1"
"5487_613385","20241101","1"
"5487_613385","20241103","1"
"5487_613385","20241110","1"
"5487_613385","20241117","1"
"5487_613385","20241124","1"
"5487_613385","20241201","1"
"5487_613385","20241208","1"
"5487_613385","20241215","1"
"5487_613385","20241222","1"
"5487_613386","20241226","1"
"5487_613386","20241229","1"
"5487_613387","20241102","1"
"5487_613387","20241228","1"
"5487_613388","20241223","1"
"5487_613388","20241224","1"
"5487_613388","20241227","1"
"5487_613388","20241230","1"
"5487_613388","20241231","1"
"5487_613389","20241223","1"
"5487_613389","20241224","1"
"5487_613389","20241227","1"
"5487_613389","20241230","1"
"5487_613390","20241124","1"
"5487_613391","20241013","1"
"5487_613391","20241020","1"
"5487_613391","20241027","1"
"5487_613391","20241101","1"
"5487_613391","20241103","1"
"5487_613391","20241110","1"
"5487_613391","20241117","1"
"5487_613391","20241201","1"
"5487_613391","20241208","1"
"5487_613391","20241215","1"
"5487_613391","20241222","1"
"5487_613392","20241225","1"
"5487_613392","20241226","1"
"5487_613392","20241229","1"
"5487_613393","20241012","1"
"5487_613393","20241019","1"
"5487_613393","20241026","1"
"5487_613393","20241109","1"
"5487_613393","20241116","1"
"5487_613393","20241123","1"
"5487_613393","20241130","1"
"5487_613393","20241207","1"
"5487_613393","20241214","1"
"5487_613393","20241221","1"
"5487_613394","20241007","1"
"5487_613394","20241008","1"
"5487_613394","20241009","1"
"5487_613394","20241010","1"
"5487_613394","20241011","1"
"5487_613394","20241012","1"
"5487_613394","20241014","1"
"5487_613394","20241015","1"
"5487_613394","20241016","1"
"5487_613394","20241017","1"
"5487_613394","20241018","1"
"5487_613394","20241019","1"
"5487_613394","20241021","1"
"5487_613394","20241022","1"
"5487_613394","20241023","1"
"5487_613394","20241024","1"
"5487_613394","20241025","1"
"5487_613394","20241026","1"
"5487_613394","20241028","1"
"5487_613394","20241029","1"
"5487_613394","20241030","1"
"5487_613394","20241031","1"
"5487_613394","20241102","1"
"5487_613394","20241104","1"
"5487_613394","20241105","1"
"5487_613394","20241106","1"
"5487_613394","20241107","1"
"5487_613394","20241108","1"
"5487_613394","20241109","1"
"5487_613394","20241111","1"
"5487_613394","20241112","1"
"5487_613394","20241113","1"
"5487_613394","20241114","1"
"5487_613394","20241115","1"
"5487_613394","20241116","1"
"5487_613394","20241118","1"
"5487_613394","20241119","1"
"5487_613394","20241120","1"
"5487_613394","20241121","1"
"5487_613394","20241122","1"
"5487_613394","20241123","1"
"5487_613394","20241125","1"
"5487_613394","20241126","1"
"5487_613394","20241127","1"
"5487_613394","20241128","1"
"5487_613394","20241129","1"
"5487_613394","20241130","1"
"5487_613394","20241202","1"
"5487_613394","20241203","1"
"5487_613394","20241204","1"
"5487_613394","20241205","1"
"5487_613394","20241206","1"
"5487_613394","20241207","1"
"5487_613394","20241209","1"
"5487_613394","20241210","1"
"5487_613394","20241211","1"
"5487_613394","20241212","1"
"5487_613394","20241213","1"
"5487_613394","20241214","1"
"5487_613394","20241216","1"
"5487_613394","20241217","1"
"5487_613394","20241218","1"
"5487_613394","20241219","1"
"5487_613394","20241220","1"
"5487_613394","20241221","1"
"5487_613394","20241223","1"
"5487_613394","20241224","1"
"5487_613394","20241227","1"
"5487_613394","20241228","1"
"5487_613394","20241230","1"
"5487_613394","20241231","1"
"5487_613395","20241007","1"
"5487_613395","20241009","1"
"5487_613395","20241011","1"
"5487_613395","20241012","1"
"5487_613395","20241014","1"
"5487_613395","20241016","1"
"5487_613395","20241018","1"
"5487_613395","20241019","1"
"5487_613395","20241021","1"
"5487_613395","20241023","1"
"5487_613395","20241025","1"
"5487_613395","20241026","1"
"5487_613395","20241028","1"
"5487_613395","20241030","1"
"5487_613395","20241102","1"
"5487_613395","20241104","1"
"5487_613395","20241106","1"
"5487_613395","20241108","1"
"5487_613395","20241109","1"
"5487_613395","20241111","1"
"5487_613395","20241113","1"
"5487_613395","20241115","1"
"5487_613395","20241116","1"
"5487_613395","20241118","1"
"5487_613395","20241120","1"
"5487_613395","20241122","1"
"5487_613395","20241123","1"
"5487_613395","20241125","1"
"5487_613395","20241127","1"
"5487_613395","20241129","1"
"5487_613395","20241130","1"
"5487_613395","20241202","1"
"5487_613395","20241204","1"
"5487_613395","20241206","1"
"5487_613395","20241207","1"
"5487_613395","20241209","1"
"5487_613395","20241211","1"
"5487_613395","20241213","1"
"5487_613395","20241214","1"
"5487_613395","20241216","1"
"5487_613395","20241218","1"
"5487_613395","20241220","1"
"5487_613395","20241221","1"
"5487_613395","20241223","1"
"5487_613395","20241224","1"
"5487_613395","20241227","1"
"5487_613395","20241228","1"
"5487_613395","20241230","1"
"5487_613395","20241231","1"
"5487_613396","20241008","1"
"5487_613396","20241010","1"
"5487_613396","20241015","1"
"5487_613396","20241017","1"
"5487_613396","20241022","1"
"5487_613396","20241024","1"
"5487_613396","20241029","1"
"5487_613396","20241031","1"
"5487_613396","20241105","1"
"5487_613396","20241107","1"
"5487_613396","20241112","1"
"5487_613396","20241114","1"
"5487_613396","20241119","1"
"5487_613396","20241121","1"
"5487_613396","20241126","1"
"5487_613396","20241128","1"
"5487_613396","20241203","1"
"5487_613396","20241205","1"
"5487_613396","20241210","1"
"5487_613396","20241212","1"
"5487_613396","20241217","1"
"5487_613396","20241219","1"
"5487_613397","20241013","1"
"5487_613397","20241020","1"
"5487_613397","20241027","1"
"5487_613397","20241101","1"
"5487_613397","20241103","1"
"5487_613397","20241110","1"
"5487_613397","20241117","1"
"5487_613397","20241124","1"
"5487_613397","20241201","1"
"5487_613397","20241208","1"
"5487_613397","20241215","1"
"5487_613397","20241222","1"
"5487_613397","20241226","1"
"5487_613397","20241229","1"
"5487_613398","20241007","1"
"5487_613398","20241008","1"
"5487_613398","20241009","1"
"5487_613398","20241010","1"
"5487_613398","20241011","1"
"5487_613398","20241012","1"
"5487_613398","20241014","1"
"5487_613398","20241015","1"
"5487_613398","20241016","1"
"5487_613398","20241017","1"
"5487_613398","20241018","1"
"5487_613398","20241019","1"
"5487_613398","20241021","1"
"5487_613398","20241022","1"
"5487_613398","20241023","1"
"5487_613398","20241024","1"
"5487_613398","20241025","1"
"5487_613398","20241026","1"
"5487_613398","20241028","1"
"5487_613398","20241029","1"
"5487_613398","20241030","1"
"5487_613398","20241031","1"
"5487_613398","20241102","1"
"5487_613398","20241104","1"
"5487_613398","20241105","1"
"5487_613398","20241106","1"
"5487_613398","20241107","1"
"5487_613398","20241108","1"
"5487_613398","20241109","1"
"5487_613398","20241111","1"
"5487_613398","20241112","1"
"5487_613398","20241113","1"
"5487_613398","20241114","1"
"5487_613398","20241115","1"
"5487_613398","20241116","1"
"5487_613398","20241118","1"
"5487_613398","20241119","1"
"5487_613398","20241120","1"
"5487_613398","20241121","1"
"5487_613398","20241122","1"
"5487_613398","20241123","1"
"5487_613398","20241125","1"
"5487_613398","20241126","1"
"5487_613398","20241127","1"
"5487_613398","20241128","1"
"5487_613398","20241129","1"
"5487_613398","20241130","1"
"5487_613398","20241202","1"
"5487_613398","20241203","1"
"5487_613398","20241204","1"
"5487_613398","20241205","1"
"5487_613398","20241206","1"
"5487_613398","20241207","1"
"5487_613398","20241209","1"
"5487_613398","20241210","1"
"5487_613398","20241211","1"
"5487_613398","20241212","1"
"5487_613398","20241213","1"
"5487_613398","20241214","1"
"5487_613398","20241216","1"
"5487_613398","20241217","1"
"5487_613398","20241218","1"
"5487_613398","20241219","1"
"5487_613398","20241220","1"
"5487_613398","20241221","1"
"5487_613398","20241223","1"
"5487_613398","20241224","1"
"5487_613398","20241227","1"
"5487_613398","20241228","1"
"5487_613398","20241230","1"
"5487_613398","20241231","1"
"5487_613399","20241007","1"
"5487_613399","20241008","1"
"5487_613399","20241009","1"
"5487_613399","20241010","1"
"5487_613399","20241011","1"
"5487_613399","20241014","1"
"5487_613399","20241015","1"
"5487_613399","20241016","1"
"5487_613399","20241017","1"
"5487_613399","20241018","1"
"5487_613399","20241021","1"
"5487_613399","20241022","1"
"5487_613399","20241023","1"
"5487_613399","20241024","1"
"5487_613399","20241025","1"
"5487_613399","20241028","1"
"5487_613399","20241029","1"
"5487_613399","20241030","1"
"5487_613399","20241031","1"
"5487_613399","20241104","1"
"5487_613399","20241105","1"
"5487_613399","20241106","1"
"5487_613399","20241107","1"
"5487_613399","20241108","1"
"5487_613399","20241111","1"
"5487_613399","20241112","1"
"5487_613399","20241113","1"
"5487_613399","20241114","1"
"5487_613399","20241115","1"
"5487_613399","20241118","1"
"5487_613399","20241119","1"
"5487_613399","20241120","1"
"5487_613399","20241121","1"
"5487_613399","20241122","1"
"5487_613399","20241125","1"
"5487_613399","20241126","1"
"5487_613399","20241127","1"
"5487_613399","20241128","1"
"5487_613399","20241129","1"
"5487_613399","20241202","1"
"5487_613399","20241203","1"
"5487_613399","20241204","1"
"5487_613399","20241205","1"
"5487_613399","20241206","1"
"5487_613399","20241209","1"
"5487_613399","20241210","1"
"5487_613399","20241211","1"
"5487_613399","20241212","1"
"5487_613399","20241213","1"
"5487_613399","20241216","1"
"5487_613399","20241217","1"
"5487_613399","20241218","1"
"5487_613399","20241219","1"
"5487_613399","20241220","1"
"5487_613400","20241223","1"
"5487_613400","20241224","1"
"5487_613400","20241227","1"
"5487_613400","20241230","1"
"5487_613400","20241231","1"
"5487_613401","20241007","1"
"5487_613401","20241008","1"
"5487_613401","20241009","1"
"5487_613401","20241010","1"
"5487_613401","20241011","1"
"5487_613401","20241012","1"
"5487_613401","20241014","1"
"5487_613401","20241015","1"
"5487_613401","20241016","1"
"5487_613401","20241017","1"
"5487_613401","20241018","1"
"5487_613401","20241019","1"
"5487_613401","20241021","1"
"5487_613401","20241022","1"
"5487_613401","20241023","1"
"5487_613401","20241024","1"
"5487_613401","20241025","1"
"5487_613401","20241026","1"
"5487_613401","20241028","1"
"5487_613401","20241029","1"
"5487_613401","20241030","1"
"5487_613401","20241031","1"
"5487_613401","20241102","1"
"5487_613401","20241104","1"
"5487_613401","20241105","1"
"5487_613401","20241106","1"
"5487_613401","20241107","1"
"5487_613401","20241108","1"
"5487_613401","20241109","1"
"5487_613401","20241111","1"
"5487_613401","20241112","1"
"5487_613401","20241113","1"
"5487_613401","20241114","1"
"5487_613401","20241115","1"
"5487_613401","20241116","1"
"5487_613401","20241118","1"
"5487_613401","20241119","1"
"5487_613401","20241120","1"
"5487_613401","20241121","1"
"5487_613401","20241122","1"
"5487_613401","20241123","1"
"5487_613401","20241125","1"
"5487_613401","20241126","1"
"5487_613401","20241127","1"
"5487_613401","20241128","1"
"5487_613401","20241129","1"
"5487_613401","20241130","1"
"5487_613401","20241202","1"
"5487_613401","20241203","1"
"5487_613401","20241204","1"
"5487_613401","20241205","1"
"5487_613401","20241206","1"
"5487_613401","20241207","1"
"5487_613401","20241209","1"
"5487_613401","20241210","1"
"5487_613401","20241211","1"
"5487_613401","20241212","1"
"5487_613401","20241213","1"
"5487_613401","20241214","1"
"5487_613401","20241216","1"
"5487_613401","20241217","1"
"5487_613401","20241218","1"
"5487_613401","20241219","1"
"5487_613401","20241220","1"
"5487_613401","20241221","1"
"5487_613401","20241223","1"
"5487_613401","20241224","1"
"5487_613401","20241227","1"
"5487_613401","20241228","1"
"5487_613401","20241230","1"
"5487_613401","20241231","1"
"5487_613402","20241007","1"
"5487_613402","20241008","1"
"5487_613402","20241009","1"
"5487_613402","20241010","1"
"5487_613402","20241011","1"
"5487_613402","20241014","1"
"5487_613402","20241015","1"
"5487_613402","20241016","1"
"5487_613402","20241017","1"
"5487_613402","20241018","1"
"5487_613402","20241021","1"
"5487_613402","20241022","1"
"5487_613402","20241023","1"
"5487_613402","20241024","1"
"5487_613402","20241025","1"
"5487_613402","20241028","1"
"5487_613402","20241029","1"
"5487_613402","20241030","1"
"5487_613402","20241031","1"
"5487_613402","20241104","1"
"5487_613402","20241105","1"
"5487_613402","20241106","1"
"5487_613402","20241107","1"
"5487_613402","20241108","1"
"5487_613402","20241111","1"
"5487_613402","20241112","1"
"5487_613402","20241113","1"
"5487_613402","20241114","1"
"5487_613402","20241115","1"
"5487_613402","20241118","1"
"5487_613402","20241119","1"
"5487_613402","20241120","1"
"5487_613402","20241121","1"
"5487_613402","20241122","1"
"5487_613402","20241125","1"
"5487_613402","20241126","1"
"5487_613402","20241127","1"
"5487_613402","20241128","1"
"5487_613402","20241129","1"
"5487_613402","20241202","1"
"5487_613402","20241203","1"
"5487_613402","20241204","1"
"5487_613402","20241205","1"
"5487_613402","20241206","1"
"5487_613402","20241209","1"
"5487_613402","20241210","1"
"5487_613402","20241211","1"
"5487_613402","20241212","1"
"5487_613402","20241213","1"
"5487_613402","20241216","1"
"5487_613402","20241217","1"
"5487_613402","20241218","1"
"5487_613402","20241219","1"
"5487_613402","20241220","1"
"5487_613402","20241223","1"
"5487_613402","20241224","1"
"5487_613402","20241227","1"
"5487_613402","20241230","1"
"5487_613402","20241231","1"
"5487_613403","20241012","1"
"5487_613403","20241019","1"
"5487_613403","20241026","1"
"5487_613403","20241102","1"
"5487_613403","20241109","1"
"5487_613403","20241116","1"
"5487_613403","20241123","1"
"5487_613403","20241130","1"
"5487_613403","20241207","1"
"5487_613403","20241214","1"
"5487_613403","20241221","1"
"5487_613403","20241228","1"
"5487_613404","20241007","1"
"5487_613404","20241008","1"
"5487_613404","20241009","1"
"5487_613404","20241010","1"
"5487_613404","20241011","1"
"5487_613404","20241014","1"
"5487_613404","20241015","1"
"5487_613404","20241016","1"
"5487_613404","20241017","1"
"5487_613404","20241018","1"
"5487_613404","20241021","1"
"5487_613404","20241022","1"
"5487_613404","20241023","1"
"5487_613404","20241024","1"
"5487_613404","20241025","1"
"5487_613404","20241028","1"
"5487_613404","20241029","1"
"5487_613404","20241030","1"
"5487_613404","20241031","1"
"5487_613404","20241104","1"
"5487_613404","20241105","1"
"5487_613404","20241106","1"
"5487_613404","20241107","1"
"5487_613404","20241108","1"
"5487_613404","20241111","1"
"5487_613404","20241112","1"
"5487_613404","20241113","1"
"5487_613404","20241114","1"
"5487_613404","20241115","1"
"5487_613404","20241118","1"
"5487_613404","20241119","1"
"5487_613404","20241120","1"
"5487_613404","20241121","1"
"5487_613404","20241122","1"
"5487_613404","20241125","1"
"5487_613404","20241126","1"
"5487_613404","20241127","1"
"5487_613404","20241128","1"
"5487_613404","20241129","1"
"5487_613404","20241202","1"
"5487_613404","20241203","1"
"5487_613404","20241204","1"
"5487_613404","20241205","1"
"5487_613404","20241206","1"
"5487_613404","20241209","1"
"5487_613404","20241210","1"
"5487_613404","20241211","1"
"5487_613404","20241212","1"
"5487_613404","20241213","1"
"5487_613404","20241216","1"
"5487_613404","20241217","1"
"5487_613404","20241218","1"
"5487_613404","20241219","1"
"5487_613404","20241220","1"
"5487_613405","20241007","1"
"5487_613405","20241008","1"
"5487_613405","20241009","1"
"5487_613405","20241010","1"
"5487_613405","20241011","1"
"5487_613405","20241014","1"
"5487_613405","20241015","1"
"5487_613405","20241016","1"
"5487_613405","20241017","1"
"5487_613405","20241018","1"
"5487_613405","20241021","1"
"5487_613405","20241022","1"
"5487_613405","20241023","1"
"5487_613405","20241024","1"
"5487_613405","20241025","1"
"5487_613405","20241028","1"
"5487_613405","20241029","1"
"5487_613405","20241030","1"
"5487_613405","20241031","1"
"5487_613405","20241104","1"
"5487_613405","20241105","1"
"5487_613405","20241106","1"
"5487_613405","20241107","1"
"5487_613405","20241108","1"
"5487_613405","20241111","1"
"5487_613405","20241112","1"
"5487_613405","20241113","1"
"5487_613405","20241114","1"
"5487_613405","20241115","1"
"5487_613405","20241118","1"
"5487_613405","20241119","1"
"5487_613405","20241120","1"
"5487_613405","20241121","1"
"5487_613405","20241122","1"
"5487_613405","20241125","1"
"5487_613405","20241126","1"
"5487_613405","20241127","1"
"5487_613405","20241128","1"
"5487_613405","20241129","1"
"5487_613405","20241202","1"
"5487_613405","20241203","1"
"5487_613405","20241204","1"
"5487_613405","20241205","1"
"5487_613405","20241206","1"
"5487_613405","20241209","1"
"5487_613405","20241210","1"
"5487_613405","20241211","1"
"5487_613405","20241212","1"
"5487_613405","20241213","1"
"5487_613405","20241216","1"
"5487_613405","20241217","1"
"5487_613405","20241218","1"
"5487_613405","20241219","1"
"5487_613405","20241220","1"
"5487_613406","20241102","1"
"5487_613406","20241228","1"
"5487_613407","20241223","1"
"5487_613407","20241224","1"
"5487_613407","20241227","1"
"5487_613407","20241230","1"
"5487_613408","20241231","1"
"5487_613409","20241012","1"
"5487_613409","20241019","1"
"5487_613409","20241026","1"
"5487_613409","20241109","1"
"5487_613409","20241116","1"
"5487_613409","20241123","1"
"5487_613409","20241130","1"
"5487_613409","20241207","1"
"5487_613409","20241214","1"
"5487_613409","20241221","1"
"5487_613410","20241013","1"
"5487_613410","20241020","1"
"5487_613410","20241027","1"
"5487_613410","20241101","1"
"5487_613410","20241103","1"
"5487_613410","20241110","1"
"5487_613410","20241117","1"
"5487_613410","20241124","1"
"5487_613410","20241201","1"
"5487_613410","20241208","1"
"5487_613410","20241215","1"
"5487_613410","20241222","1"
"5487_613410","20241226","1"
"5487_613410","20241229","1"
"5487_613411","20241225","1"
"5487_613412","20241231","1"
"5487_613413","20241007","1"
"5487_613413","20241008","1"
"5487_613413","20241009","1"
"5487_613413","20241010","1"
"5487_613413","20241011","1"
"5487_613413","20241012","1"
"5487_613413","20241014","1"
"5487_613413","20241015","1"
"5487_613413","20241016","1"
"5487_613413","20241017","1"
"5487_613413","20241018","1"
"5487_613413","20241019","1"
"5487_613413","20241021","1"
"5487_613413","20241022","1"
"5487_613413","20241023","1"
"5487_613413","20241024","1"
"5487_613413","20241025","1"
"5487_613413","20241026","1"
"5487_613413","20241028","1"
"5487_613413","20241029","1"
"5487_613413","20241030","1"
"5487_613413","20241031","1"
"5487_613413","20241102","1"
"5487_613413","20241104","1"
"5487_613413","20241105","1"
"5487_613413","20241106","1"
"5487_613413","20241107","1"
"5487_613413","20241108","1"
"5487_613413","20241109","1"
"5487_613413","20241111","1"
"5487_613413","20241112","1"
"5487_613413","20241113","1"
"5487_613413","20241114","1"
"5487_613413","20241115","1"
"5487_613413","20241116","1"
"5487_613413","20241118","1"
"5487_613413","20241119","1"
"5487_613413","20241120","1"
"5487_613413","20241121","1"
"5487_613413","20241122","1"
"5487_613413","20241123","1"
"5487_613413","20241125","1"
"5487_613413","20241126","1"
"5487_613413","20241127","1"
"5487_613413","20241128","1"
"5487_613413","20241129","1"
"5487_613413","20241130","1"
"5487_613413","20241202","1"
"5487_613413","20241203","1"
"5487_613413","20241204","1"
"5487_613413","20241205","1"
"5487_613413","20241206","1"
"5487_613413","20241207","1"
"5487_613413","20241209","1"
"5487_613413","20241210","1"
"5487_613413","20241211","1"
"5487_613413","20241212","1"
"5487_613413","20241213","1"
"5487_613413","20241214","1"
"5487_613413","20241216","1"
"5487_613413","20241217","1"
"5487_613413","20241218","1"
"5487_613413","20241219","1"
"5487_613413","20241220","1"
"5487_613413","20241221","1"
"5487_613413","20241223","1"
"5487_613413","20241224","1"
"5487_613413","20241227","1"
"5487_613413","20241228","1"
"5487_613413","20241230","1"
"5487_613414","20241007","1"
"5487_613414","20241008","1"
"5487_613414","20241009","1"
"5487_613414","20241010","1"
"5487_613414","20241011","1"
"5487_613414","20241012","1"
"5487_613414","20241014","1"
"5487_613414","20241015","1"
"5487_613414","20241016","1"
"5487_613414","20241017","1"
"5487_613414","20241018","1"
"5487_613414","20241019","1"
"5487_613414","20241021","1"
"5487_613414","20241022","1"
"5487_613414","20241023","1"
"5487_613414","20241024","1"
"5487_613414","20241025","1"
"5487_613414","20241026","1"
"5487_613414","20241028","1"
"5487_613414","20241029","1"
"5487_613414","20241030","1"
"5487_613414","20241031","1"
"5487_613414","20241102","1"
"5487_613414","20241104","1"
"5487_613414","20241105","1"
"5487_613414","20241106","1"
"5487_613414","20241107","1"
"5487_613414","20241108","1"
"5487_613414","20241109","1"
"5487_613414","20241111","1"
"5487_613414","20241112","1"
"5487_613414","20241113","1"
"5487_613414","20241114","1"
"5487_613414","20241115","1"
"5487_613414","20241116","1"
"5487_613414","20241118","1"
"5487_613414","20241119","1"
"5487_613414","20241120","1"
"5487_613414","20241121","1"
"5487_613414","20241122","1"
"5487_613414","20241123","1"
"5487_613414","20241125","1"
"5487_613414","20241126","1"
"5487_613414","20241127","1"
"5487_613414","20241128","1"
"5487_613414","20241129","1"
"5487_613414","20241130","1"
"5487_613414","20241202","1"
"5487_613414","20241203","1"
"5487_613414","20241204","1"
"5487_613414","20241205","1"
"5487_613414","20241206","1"
"5487_613414","20241207","1"
"5487_613414","20241209","1"
"5487_613414","20241210","1"
"5487_613414","20241211","1"
"5487_613414","20241212","1"
"5487_613414","20241213","1"
"5487_613414","20241214","1"
"5487_613414","20241216","1"
"5487_613414","20241217","1"
"5487_613414","20241218","1"
"5487_613414","20241219","1"
"5487_613414","20241220","1"
"5487_613414","20241221","1"
"5487_613414","20241223","1"
"5487_613414","20241224","1"
"5487_613414","20241227","1"
"5487_613414","20241228","1"
"5487_613414","20241230","1"
"5487_613414","20241231","1"
"5487_613415","20241102","1"
"5487_613415","20241228","1"
"5487_613416","20241231","1"
"5487_613417","20241007","1"
"5487_613417","20241008","1"
"5487_613417","20241009","1"
"5487_613417","20241010","1"
"5487_613417","20241011","1"
"5487_613417","20241014","1"
"5487_613417","20241015","1"
"5487_613417","20241016","1"
"5487_613417","20241017","1"
"5487_613417","20241018","1"
"5487_613417","20241021","1"
"5487_613417","20241022","1"
"5487_613417","20241023","1"
"5487_613417","20241024","1"
"5487_613417","20241025","1"
"5487_613417","20241028","1"
"5487_613417","20241029","1"
"5487_613417","20241030","1"
"5487_613417","20241031","1"
"5487_613417","20241104","1"
"5487_613417","20241105","1"
"5487_613417","20241106","1"
"5487_613417","20241107","1"
"5487_613417","20241108","1"
"5487_613417","20241111","1"
"5487_613417","20241112","1"
"5487_613417","20241113","1"
"5487_613417","20241114","1"
"5487_613417","20241115","1"
"5487_613417","20241118","1"
"5487_613417","20241119","1"
"5487_613417","20241120","1"
"5487_613417","20241121","1"
"5487_613417","20241122","1"
"5487_613417","20241125","1"
"5487_613417","20241126","1"
"5487_613417","20241127","1"
"5487_613417","20241128","1"
"5487_613417","20241129","1"
"5487_613417","20241202","1"
"5487_613417","20241203","1"
"5487_613417","20241204","1"
"5487_613417","20241205","1"
"5487_613417","20241206","1"
"5487_613417","20241209","1"
"5487_613417","20241210","1"
"5487_613417","20241211","1"
"5487_613417","20241212","1"
"5487_613417","20241213","1"
"5487_613417","20241216","1"
"5487_613417","20241217","1"
"5487_613417","20241218","1"
"5487_613417","20241219","1"
"5487_613417","20241220","1"
"5487_613417","20241223","1"
"5487_613417","20241224","1"
"5487_613417","20241227","1"
"5487_613417","20241230","1"
"5487_613418","20241012","1"
"5487_613418","20241019","1"
"5487_613418","20241026","1"
"5487_613418","20241109","1"
"5487_613418","20241116","1"
"5487_613418","20241123","1"
"5487_613418","20241130","1"
"5487_613418","20241207","1"
"5487_613418","20241214","1"
"5487_613418","20241221","1"
"5487_613419","20241013","1"
"5487_613419","20241020","1"
"5487_613419","20241027","1"
"5487_613419","20241101","1"
"5487_613419","20241103","1"
"5487_613419","20241110","1"
"5487_613419","20241117","1"
"5487_613419","20241124","1"
"5487_613419","20241201","1"
"5487_613419","20241208","1"
"5487_613419","20241215","1"
"5487_613419","20241222","1"
"5487_613419","20241226","1"
"5487_613419","20241229","1"
"5487_613420","20241225","1"
"5487_613421","20241007","1"
"5487_613421","20241008","1"
"5487_613421","20241009","1"
"5487_613421","20241010","1"
"5487_613421","20241011","1"
"5487_613421","20241014","1"
"5487_613421","20241015","1"
"5487_613421","20241016","1"
"5487_613421","20241017","1"
"5487_613421","20241018","1"
"5487_613421","20241021","1"
"5487_613421","20241022","1"
"5487_613421","20241023","1"
"5487_613421","20241024","1"
"5487_613421","20241025","1"
"5487_613421","20241028","1"
"5487_613421","20241029","1"
"5487_613421","20241030","1"
"5487_613421","20241031","1"
"5487_613421","20241104","1"
"5487_613421","20241105","1"
"5487_613421","20241106","1"
"5487_613421","20241107","1"
"5487_613421","20241108","1"
"5487_613421","20241111","1"
"5487_613421","20241112","1"
"5487_613421","20241113","1"
"5487_613421","20241114","1"
"5487_613421","20241115","1"
"5487_613421","20241118","1"
"5487_613421","20241119","1"
"5487_613421","20241120","1"
"5487_613421","20241121","1"
"5487_613421","20241122","1"
"5487_613421","20241125","1"
"5487_613421","20241126","1"
"5487_613421","20241127","1"
"5487_613421","20241128","1"
"5487_613421","20241129","1"
"5487_613421","20241202","1"
"5487_613421","20241203","1"
"5487_613421","20241204","1"
"5487_613421","20241205","1"
"5487_613421","20241206","1"
"5487_613421","20241209","1"
"5487_613421","20241210","1"
"5487_613421","20241211","1"
"5487_613421","20241212","1"
"5487_613421","20241213","1"
"5487_613421","20241216","1"
"5487_613421","20241217","1"
"5487_613421","20241218","1"
"5487_613421","20241219","1"
"5487_613421","20241220","1"
"5487_613422","20241102","1"
"5487_613422","20241223","1"
"5487_613422","20241224","1"
"5487_613422","20241227","1"
"5487_613422","20241228","1"
"5487_613422","20241230","1"
"5487_613422","20241231","1"
"5487_613423","20241012","1"
"5487_613423","20241019","1"
"5487_613423","20241026","1"
"5487_613423","20241109","1"
"5487_613423","20241116","1"
"5487_613423","20241123","1"
"5487_613423","20241130","1"
"5487_613423","20241207","1"
"5487_613423","20241214","1"
"5487_613423","20241221","1"
"5487_613424","20241013","1"
"5487_613424","20241020","1"
"5487_613424","20241027","1"
"5487_613424","20241101","1"
"5487_613424","20241103","1"
"5487_613424","20241110","1"
"5487_613424","20241117","1"
"5487_613424","20241124","1"
"5487_613424","20241201","1"
"5487_613424","20241208","1"
"5487_613424","20241215","1"
"5487_613424","20241222","1"
"5487_613424","20241226","1"
"5487_613424","20241229","1"
"5487_613425","20241225","1"
"5487_613426","20241007","1"
"5487_613426","20241008","1"
